track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
The Prophet Rides Again,6byoHS9YEWsbeOAy7f9PXO,37,234666,compilation,,40,Reggae Anthology: Dennis Brown - Crown Prince Of Reggae - Singles (1972-1985),2010-11-12 00:00:00 UTC,VP,39,1ZckZ1ISksO8vqrbQn3cic,0UmBaQJflaHddKtf1lrA6F,Dennis Brown,,,,,,,,,,,,234.666
Que Pasaría,2JJzPunbQQBCgvW6xbkhiF,1,171009,single,,1,Que Pasaría,2023-07-03 00:00:00 UTC,4424444 Records DK2,4,5xoPWBjMNabhGxioApKxpZ,2rxGDwXPsCRZGpRiJOaUTD,KAIZEN,,,,,,,,,,,,171.009
Speed It Up,4J7Lj1V1YByK5s2llPuNzJ,10,179021,album,,16,Drip Or Drown 2,2019-02-21 00:00:00 UTC,300 Entertainment,37,3EGJhwT9mndF5KSurRUlSD,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,,,,,,,,,,,,179.021
All Around Me,2J5AR8mpRXhTpwxyA0TanE,22,238562,album,,26,Yes Future (Extended),2023-03-31 00:00:00 UTC,Enchanté Records,39,5vlb85GzKY1s8JixRv9ZyA,5zExRf0VQCl3GO4Jrj8r0s,The Toxic Avenger,,,,,,,,,,,,238.562
Everyday Hero - Sing-Along Track,1H3mG0Z5Q73cM38VIyXhNO,8,198480,album,,10,Let Your Love Out,2009-04-28 00:00:00 UTC,BEMA Media,14,1PvYddI9RNoL0lbA5DmKbG,5LQ1Ts2uos1Fq2EpEIN1Ky,Luke Benward,,,,,,,,,,,,198.48
Boats By The Shore,4PBJA3FTnBV4M1jdpKxrmz,5,119870,album,,50,50 Pleasant Rain Droplet Tracks For Sleep,2023-04-19 00:00:00 UTC,Sami Springs,0,6A7MeHOHn9AG74naUlKXXQ,6lctHtPhtXXcYdjZ1izJUv,Sound Healing Center,Brain Study Music Guys,Nature Sounds Nature Music,,,,,,,,,,119.87
Black Crowns - Album Version (Edited),6RCOoOLrJKtCWJuW67NMuy,12,325773,album,,21,Careless World: Rise Of The Last King,2012-01-01 00:00:00 UTC,Cash Money Records/Motown Records,21,1yjNXyVwjUXEgRpU0iqyqq,5LHRHt1k9lMyONurDHEdrp,Tyga,,,,,,,,,,,,325.773
Brother - Acoustic,1u68ad65trzTcHpIxjECs9,1,271830,single,,1,Brother (Acoustic),2020-05-15 00:00:00 UTC,Parts + Labor Records,14,5S1rOPo6nzgzZhQpRK7Q0j,2HPYUQ6GsPbZHvkyYe2jdm,Shawn James,,,,,,,,,,,,271.83
Le Rondini Di Ujuè,5lh6lQ2oC0nAbfeN1gYHah,10,218332,album,,12,Y,2015-05-31 00:00:00 UTC,Different Music,0,3g45hunfImLOyfz95iFaYh,6kX0tWJsYqgWBzUSYTP1un,Luca Prandi,,,,,,,,,,,,218.332
No Me Trates Mal,6UI61DQ867h6BXxYWQCPkm,8,147333,album,,30,Tesoros De Coleccion - Marcela Galvan - Dora Maria - Alicia Juarez,2005-09-01 00:00:00 UTC,RCA Records Label,5,1mO2ANoq4OEYhIqqQiXEY7,2HEg9AiAry4r69DU2g3keQ,Alicia Juarez,Mariachi Vargas De Tecalitlán,,,,,,,,,,,147.333
Splattering Howling,3nB8lXa9JvkDJz6fRjmm3J,6,150250,album,,50,Exotic Waves,2023-12-04 00:00:00 UTC,Soaked In Sound,0,6iYpmyOBftW3tRxmRm5duv,2tyKKR4JcKONjx7FwVvUF2,Mega Exotic Wave Sounds,,,,,,,,,,,,150.25
I'Ve Been Loving You Too Long,5MUVm57PMIOhzoa2epHQbx,1,259413,single,,1,I'Ve Been Loving You Too Long,2023-09-18 00:00:00 UTC,5811941 Records DK,5,1L9gsQejrmhVeiiwSMu0TE,4vocRDK2WrT8shawn8DaVt,Selina Roméo,,,,,,,,,,,,259.413
This Means War,3udkHH5nq1w9BdEQk7tEnA,1,231026,album,,11,Humanic,2019-04-26 00:00:00 UTC,Mermaid Records,12,4j9Dn7DIPwy8V9ZYMItLRK,6S9AbH3NSPIOjb6YVaLfIi,H.E.R.O.,,,,,,,,,,,,231.026
Nisam Taj,5tpX4zunEOHopo3T8mexTo,6,199800,album,,8,Arian,2017-06-02 00:00:00 UTC,Favorite,21,6E9IJCFw9P570sHqH8QOs7,6zUYyF8QlsgJ883fGmeWnj,arian,,,,,,,,,,,,199.8
Heart Of The Country,57LCbphYfRw19ayfXVI6hd,2,144706,compilation,,67,Pure Mccartney (Deluxe Edition),2016-06-10 00:00:00 UTC,Paul McCartney Catalog,45,5ikljNZWFHqZP2M0kKvEWb,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,Linda McCartney,,,,,,,,,,,144.706
Cave Wave - For The Og'S,1BVQLleS2cyQoz3tSMeOwG,1,268775,single,,3,Skirples Caverave V2,2023-10-01 00:00:00 UTC,Skirple,4,6HNCw3dIk9r64LrPlVChBm,0GiIhsBoOzm4ajzoCNgOtY,Skirple,,,,,,,,,,,,268.775
小城小爱,1aXiH2JGNoLPr4gU3NioOy,1,207840,single,,2,小城小爱,2023-03-30 00:00:00 UTC,鲸鱼向海,13,5uS6gFwVPxhGXmJdbI2yL1,5PnpCf6anUeKx0UgFTVtvo,彭小胖,,,,,,,,,,,,207.84
Exhale (Shoop Shoop),2eBmqtl0MrNEEI89Luz6kP,4,208833,album,,27,All The Man That I Need (A Tribute To Whitney Houston),2012-07-01 00:00:00 UTC,Ameritz Music Ltd,1,3ZNVo9h3N3QojQYcuccqIk,0JbfYwi6VX4DlyGp0mDJnS,Ameritz Tribute Standards,,,,,,,,,,,,208.833
Look At Me Now,1PL2fcrni08F02CGpyMMzj,46,124087,album,,50,Indie Night - Vol. 4,2021-10-12 00:00:00 UTC,2021 Raffo Music,19,0SkWkKD8iYSAX45QGYnmxw,6oNHVZGV9rCqckmqpuBfTT,INDAYA,,,,,,,,,,,,124.087
2012,0mvtgTSgKwpkbsTIADQCa3,7,145799,album,,7,Furtive Glances,2023-02-24 00:00:00 UTC,Room 40,4,3w7XwzmpLui3Gxe5s8UXcV,0QjqrbnBiJ4DzpHI96tn84,Megan Alice Clune,,,,,,,,,,,,145.799
Think About It (Don'T Call My Crib),2REWJXxt0u1EzYcwtUhazJ,8,337933,album,,13,Where I Wanna Be,1999-05-29 00:00:00 UTC,Arista/LaFace Records,63,01riz9JMpPdL99fYhoZaph,5KNqYrivNgVCHBssEUSu5B,Donell Jones,,,,,,,,,,,,337.933
Piano Terra,7vhz4s9jfYjNBEYLXOrJkD,10,68280,album,,22,22.22 Free Radiohead,2019-01-11 00:00:00 UTC,AnMa ReR Megacorp,5,6uh9ZNqqBVvmO5YlUw224k,61NG8y3bPFr4CoTldEk6WU,Paolo Angeli,,,,,,,,,,,,68.28
Gangsta'D Up,4n9DJwKKg7kKMq3L5VawkN,7,254333,album,,15,The Exodus,2002-10-15 00:00:00 UTC,Native Records - Inc.,26,7fZZdzjINBrz8EAjKKxvND,0XioBTfH5k3aCyS9AsbDbE,Gospel Gangstaz,,,,,,,,,,,,254.333
Mayla - Live At Babcock Theater - Billings - Mt - May 28 - 2013,3bp2kiEuo5dWqPI9y00Rj5,10,343132,album,,21,Live In No Particular Order: 2009 - 2014,2015-10-09 00:00:00 UTC,Community Music,38,78OPD9ZJwD0TMEkNrDB2hB,7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros,,,,,,,,,,,,343.132
Desert,4FAh4XI4tQb6OEHh6QxTdc,1,165124,single,,2,Desert,2023-08-08 00:00:00 UTC,Luxury Night,1,64v6nXLuvBfwHFIBCgpEpG,6rnF2aZB9uumx7PhXyzOmv,Johnny Clash,,,,,,,,,,,,165.124
Hallo Kleines Fräuleingisela,0iATwdLHj0YBuxo3YoAcz9,10,138400,album,,15,Red Hot Dixieland Parade Vol. 1,2008-07-15 00:00:00 UTC,Peppertoire,4,5Mv3fbqmIV9teQjIYIPeWC,4Boq3PQCNvXqTVu9yGHaDY,Harper's Dixieland Marching Band,,,,,,,,,,,,138.4
Aziza - Dj Mfr Movido Redub,1XFUa36mTHdUYXd5O9uHc5,6,360126,album,,12,Soul Kitchen,2012-07-03 00:00:00 UTC,Transport Recordings,0,7fhqp9mg7ZCte1KJGoNDvM,3LH4s0q8dvpjpam1rwag9o,Satin Souls,,,,,,,,,,,,360.126
Metaphysical,1ypqk7YXdjEvJaiJmXfX4U,5,109132,album,,8,Gelato,2023-11-17 00:00:00 UTC,SANCTVS Mafia Records,12,22zrTIh4PEEpddIbtbGKKK,4amcg6gWzL1NDFtCTMjlDF,Saint James,,,,,,,,,,,,109.132
There Is No Rose - Live,11abGNWaRqlbhf1TwuYNgX,4,373333,album,,22,Advent Live - Vol. 3,2023-11-24 00:00:00 UTC,Signum Records,28,5jLkEtWpZlbepWqpXf2QeK,1fwwl0jxv972y7OpKpL6Ax,Francis Pott,Choir of St. John's College - Cambridge,Andrew Nethsingha,James Anderson-Besant,,,,,,,,,373.333
Manob Jonom,5mxpBXTdptqKLPyjOeIVW9,1,288999,single,,1,Manob Jonom,2023-09-26 00:00:00 UTC,Folk Studio Bangla,6,6tCehPojfWkdXNXVDsUp7S,6nefk6duvXHwJhCxZ56XUh,Rayan,,,,,,,,,,,,288.999
What Do You Do When You'Re Branded,28KN9Edj1FA9orGuJLIxr6,3,234213,album,,19,It Ain'T Safe No More. . .,2002-11-26 00:00:00 UTC,J Records,48,7xfoGxTPNTt33IVcWjDrRt,1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,,,,,,,,,,,,234.213
Move Like A Fever - Bonus Version,0sgv5fCsmUKIMPeZ4bQMih,4,283289,album,,30,The Future Bites (Deluxe Edition),2021-08-27 00:00:00 UTC,Arts & Crafts Productions Inc.,24,0tHQTsZepeMpMqgtBdaFRx,4X42BfuhWCAZ2swiVze9O0,Steven Wilson,,,,,,,,,,,,283.289
Begyndelsen,3Vx0U9P95y8WJHrYsGwjSb,2,243880,album,,12,Perspektivet,2010-04-26 00:00:00 UTC,VME,1,70h8t9u6ikNaiNDMvxW0sS,2z5Q4MaIgVmGHTYKa1gER1,Dee Pee,,,,,,,,,,,,243.88
Gunna,08KuPOnIpYBfj3z7p3Z4vG,1,158230,single,,1,Gunna,2021-06-30 00:00:00 UTC,Golden Boy Society,2,1AKNdM1HID65ddiDBDjT7u,4GnbmF7PWjbWCIPjkTCLgT,Tony One,Arkanian,,,,,,,,,,,158.23
Could I Have This Kiss Forever (Originally Performed By Whitney Houston And Enrique Iglesias) [Karaoke Version],6VPojCfs9t4e9z5pncZtqw,5,215144,album,,47,Sing In The Style Of Whitney Houston (Karaoke Version),2014-05-27 00:00:00 UTC,Karaoke Backtrax Library,0,7L6TJR4Vbgo8yFfSTY2lCK,60qnVABIKaCvqfhTPIHO3y,Karaoke Backtrax Library,,,,,,,,,,,,215.144
The Good Stuff,4JTTjBUsqPPRiqsO7UmpRT,2,95879,album,,16,Black Sabbath,2021-05-01 00:00:00 UTC,Adhoksaja Entertainment Inc.,9,7Gu9aIMdPwrmY6koEuAUFk,2rXFzoubv7J7jxTWRYVclT,Darkside of the Boom,Teddy Bass,,,,,,,,,,,95.879
Pray For Me,5nqIdKKcaScTnPIVrYgg8w,12,190484,album,,15,Azor Ahai,2020-04-16 00:00:00 UTC,unknown horizonz,1,4wG6Tg301R9Bb05UnZ4llI,3kgtpMEPJiDDa85YpjKprW,Young tt,,,,,,,,,,,,190.484
Let'S Pretend We'Re Married - 7"" Mono Promo-Only Edit - 2019 Remaster,2TcZdbj9ytbzXh2aZzECfn,15,223880,album,,65,1999 (Super Deluxe Edition),2019-09-10 00:00:00 UTC,Legacy Recordings,48,2EHUlDJaTyvn0gAvVfUlcY,5a2EaR3hamoenG9rDuVn8j,Prince,,,,,,,,,,,,223.88
Vagabund,6YZ92I4B0m1Z4K6OyIa7dC,8,128788,album,,9,Asphyxia,2020-04-17 00:00:00 UTC,Bright Bug Gang,0,3l9xerJYn0XP7FOkFkMD9E,2rMSDUyRxdlhmpBKHhpJAX,Lil Kaijin,,,,,,,,,,,,128.788
Takin' It Back,4CEXKHS4LuDqJkfDSlORRW,3,141647,album,,16,Takin' It Back,2022-10-21 00:00:00 UTC,Epic,76,4LVa9bljQRvLYpWr8qyaXs,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,,,,,,,,,,,,141.647
Frühlingsstimmen - Walzer - Op. 410,5zZbXSRIFe1uWNmEM7f2XI,2,459053,album,,19,Neujahrskonzert 2021 / New Year'S Concert 2021 / Concert Du Nouvel An 2021,2021-01-08 00:00:00 UTC,Sony Classical,25,5wZ8zD0rlihxVTZYWk6PeQ,7silW8RiEOoLBgAg5JBCL1,Johann Strauss II,Riccardo Muti,Wiener Philharmoniker,,,,,,,,,,459.053
Lil Madonna,5RAwFi11wLBLyThMfSo3v1,1,156000,single,,1,Lil Madonna,2023-08-23 00:00:00 UTC,Bloom,0,4NzWM444CVlQUx4irItnmv,383W03pIeJqpxh5dcbsIG2,Cullen Bonham,Graze,,,,,,,,,,,156
Tomorrow Night,71OyW7aF6qeH79VhhUXHZD,12,304666,album,,13,200% Joy!,1983-03-08 00:00:00 UTC,MusicHub,9,084NqT48k7aQeLRezW3jlT,14c9svUXIslxxftYL6GqZe,Katie Webster,,,,,,,,,,,,304.666
Ruthless,6FbR8waHGFBh0YuEmyBkvf,6,175386,album,,12,On My Momma,2017-05-05 00:00:00 UTC,SOB X RBE,37,1WsHik21ktUxeJzUNWeZyD,1Yss4ClgrS9sIprNlq5O3l,Yhung T.O.,DaBoii,,,,,,,,,,,175.386
Awakening Of The Dark Soul,0gRAd9j5Ep96Ct3ZQ5hCZ7,13,485054,album,,15,Cerebrum Mundi,2021-06-24 00:00:00 UTC,Knobs and Keys Records,2,5lDpdcBkFiucX2Cd4PznKH,18P2xsOwyQfvEREzHDY4rf,Jonny Crash,,,,,,,,,,,,485.054
The First Noel,2N7ObF31PJzmlFcvXJadjy,1,223013,album,,12,Dave Koz & Friends: The 25Th Of December,2014-01-01 00:00:00 UTC,Concord Records,38,4YE2XnCYUwkMMrltwQalBt,0ZcJXldoq09BRIMl0Qh1Vm,Dave Koz,,,,,,,,,,,,223.013
Belong To My Dreams,3bsHOuzXjRNNSl55MbmsaI,2,204770,album,,17,Night Wispers,2021-03-02 00:00:00 UTC,Goldust music,14,4a71seDWvWK2MlQXtbQEdf,26NIZtHQJmzf9M0l2JZhjw,Nirvana Melodies,,,,,,,,,,,,204.77
Blink 182,54XZSt4qoPwUh0s9q0A7oA,1,160076,single,,2,Blink 182,2021-10-29 00:00:00 UTC,Trille,14,7IVRbepLS7329OmhBPzI8w,7z7UeKh2Y7m3DLpVs0458h,Trille,,,,,,,,,,,,160.076
Windy - Rainy Streets,7mix7Pvic4u0Z2p4HRpUvj,45,100346,album,,50,50 Inspiriting Rain Tracks For Calming Sessions,2022-07-25 00:00:00 UTC,Sami Springs,0,4g3QYY7b7diY4hfOEcghSl,4YHmrxSgQqG79uf1zmKsyI,Sleep Songs 101,Nature Noise,Sound Healing Center,,,,,,,,,,100.346
See You Again,5X3D8lhD2J4NXNv6SpfBYH,2,181698,album,,10,Miley Cyrus & Hannah Montana Piano Tribute,2009-05-19 00:00:00 UTC,CC Entertainment,4,5pfdnU7CfPs6H9OchKBWkW,4Xx6QMLTWppMwdABkN0Afj,Piano Tribute Players,,,,,,,,,,,,181.698
Fuck Suicide,7AjOZNIkhnJMNbvkkdKDNg,1,141802,single,,1,Fuck Suicide,2022-01-18 00:00:00 UTC,3175076 Records DK,0,4Zvsbo7ZD5oLvgbxMglnEW,0nKduZWZzQvbhBIXRAtvYX,Quavø The $auce God,,,,,,,,,,,,141.802
Symphony No. 40 In G Minor - K. 550: Iii. Menuetto: Allegretto,12IUry36nXeQUkzlbpb7Zh,3,278000,album,,11,Mozart: Symphonies Nos. 40 - 28 And 31,1988-10-15 00:00:00 UTC,Naxos,49,0hirDf6eYbQPcBgLdO5QY9,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,Capella Istropolitana,Barry Wordsworth,,,,,,,,,,278
Moontalk,1a8Vb0yblKsHzkDnyNttxe,2,197741,single,,5,Moontalk,2020-07-15 00:00:00 UTC,Firefly Entertainment,17,1eBHDhxNaq47Uh6omiAS0p,2dXSgyqHAuBy36201Q7B7H,Raphael Azalea,,,,,,,,,,,,197.741
Love Poison (Feat. Tash -Nicki Minaj - Ru Spits) [Bodybangers Radio Edit],7r4uOWvDaYptqmmQxjMhe8,1,253125,single,,2,Love Poison (Feat. Tash -Nicki Minaj - Ru Spits),2015-08-21 00:00:00 UTC,Lifetree Records,11,18gL9JEUJ64Z67opvH06HE,6kxSX4Zjm6hXmuPMMzxRQC,Vega,,,,,,,,,,,,253.125
When I Got Sum Ana,2v4eGl0y87ey5oyWeyAUOJ,13,200281,compilation,,17,The Exorcist: Greatest Hits - Vol. 2,2005-06-11 00:00:00 UTC,Gangsta Ro Productions,11,638By9YH17ssOtiHeavTOD,1RpW1ayACWfq6x4PUQf5Xw,Evil Pimp,,,,,,,,,,,,200.281
Gasolina - Latin Tabata Remix,0pEZoorM9nFwma9Y3HXFvy,9,244000,album,,40,40 Tabata Best Music Complete Pack (20 Sec. Work And 10 Sec. Rest Cycles With Vocal Cues / High Intensity Interval Training Compilation For Fitness & Workout),2018-06-03 00:00:00 UTC,Workout Music Tv,14,38Z84RLhqGZ2qOrWhbwbSq,0k5KeG8St6LiePh5blOwwl,Workout Music Tv,,,,,,,,,,,,244
Davidson The Luthier (Slow Air),5v7cq12PSxmlQhApidsAFf,10,157857,album,,16,Miss Ogilvie'S Fancy - Scottish Country Dance Music,2002-01-01 00:00:00 UTC,Kylin Studios,2,2hv7Vt1IEkFru96eF3dF1l,074eC2b14cHY7kmtb4vqM3,Green Ginger,,,,,,,,,,,,157.857
Parsifal - Wwv 111: Prelude,3eZitoFGArB2lA8nyWhYw3,1,753520,album,,47,Wagner: Parsifal,1973-04-23 00:00:00 UTC,Decca Music Group Ltd.,17,06jSQFC2qdHSgxGShBj3kY,1C1x4MVkql8AiABuTw6DgE,Richard Wagner,Wiener Philharmoniker,Sir Georg Solti,,,,,,,,,,753.52
That'S Where You Take Me - Demonstration Version - Includes Lead Singer,2HfLbmHHzmWeG6NoBYZcun,14,227007,album,,14,Karaoke - In The Style Of Britney Spears - Vol. 2,2008-01-15 00:00:00 UTC,Stingray Music (Karaoke),0,5JCnyTCSwjpaSPxTCEDKrq,5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,,,,,,,,,,,,227.007
Legacy,5pz9k5C3rsSWmfFmkpIQrx,13,251173,compilation,,25,Soulful Hip Hop,2019-06-14 00:00:00 UTC,Warner Music Group - X5 Music Group,13,78nrkpsSWF1auUPwMqcQqC,0LyfQWJT6nXafLPZqxe9Of,Faith Evans,The Notorious B.I.G.,,,,,,,,,,,251.173
Renegade,4xGWq1eJYcUFqJQyXVl6NI,3,246372,album,,10,Twice On Sunday (Season 1): Bts,2020-09-10 00:00:00 UTC,GRAND NATIONXL ENT,4,36ltfr4YpTuSRib5rKKhbG,4fMApbC6SARLscJza8qtxn,Grand Nationxl,Oakland Hearts,Brookfield Duece,Champ Green,,,,,,,,,246.372
Your Song - Special Extended Instrumental Mix,5jQtAIlrGTR3RhBIOJ2gs4,41,212658,album,,42,Play Mashup Compilation Vol. 9 (Special Instrumental And Drum Groove Versions Tribute To Shawn Mendes-Charlie Puth-Alvaro Soler-Sia Etc..),2018-05-27 00:00:00 UTC,Express Musique,0,4zSpKagY2TJZ6SetabDNWz,42aS1ZaTe9NDc0QDoyOj9v,Express Groove,,,,,,,,,,,,212.658
St. John'S Waltz,75SPyVZhJivZMYpmXSuPwn,1,244853,single,,1,St. John'S Waltz,2023-10-20 00:00:00 UTC,Sonic Records,8,2A5veRQzFOc0dwIeTT6BK2,2PBvv7vrSx0SVp3Fz0loqL,Alan Doyle,The Dardanelles,,,,,,,,,,,244.853
Escape,2gM2oQuvYQJVA9Gt1VYtBI,1,216002,single,,6,Feature Films,2017-03-03 00:00:00 UTC,Home Planet Records,5,1ChtMztGKDPCi11ktMdvKT,14mErTJ0ubFVjx2zBAwjkE,Brandyn Burnette,,,,,,,,,,,,216.002
Pro Lover,7140BL0vb51Y52HZ77VgZ5,8,302986,album,,22,Raymond V Raymond (Expanded Edition),2010-03-30 00:00:00 UTC,LaFace Records,78,6A1F3Fkq5dYeYYNkXflcTX,23zg3TcAtWQy7J6upgbUnj,USHER,,,,,,,,,,,,302.986
Youngap - You Said [Travis Scott Type Beat],6zObsw2COM6Il9t3ohMBex,2,168451,single,,2,Travis Scott Type Beats,2020-03-21 00:00:00 UTC,Bez Labelu,0,4K3IF60oTXMjmbbJvFpr0m,6tQJYU8QMLxpFMDFEKxH9A,YoungAP,,,,,,,,,,,,168.451
Senja Merah,2v2xqgHXk3f3b9uj89mvFH,9,347010,album,,9,Album Terpopuler,2021-01-01 00:00:00 UTC,Pojhur Bhenjhur,2,5L01rGfWz0RYwYb7vCUVKw,4bHbzb4xm7OyjGbyD8eBau,Rayyan Syahid,,,,,,,,,,,,347.01
Nun Lob - Mein Seel - Den Herren,6ja3DOJUz11FKsDm5ajoIs,2,179426,album,,34,Pachelbel: Complete Organ Works - Vol. 2,2016-08-26 00:00:00 UTC,CPO,4,08vXPA1DGTJ5QM93eUrhWV,62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,Michael Belotti,,,,,,,,,,,179.426
Do You Know What You Have,2LzMI2iSndgAZXxlOiKHcF,10,208720,album,,17,Two Eleven (Deluxe Version),2012-10-15 00:00:00 UTC,Chameleon Entertainment/RCA Records,46,41PwFUEt9XE3Cz0H8RA7vU,05oH07COxkXKIMt6mIPRee,Brandy,,,,,,,,,,,,208.72
Hunnybee’S Euphoric Rambling,7hyDT1NLhha2LS8yNfjMpD,4,228273,album,,11,Dream Girl,2022-03-25 00:00:00 UTC,Underground Wonderland,20,40CITZdQf2JIIbQsganHOF,5aUVh1Lp3P6o5IW39iopyV,Jennifer Juan,,,,,,,,,,,,228.273
What Now - Reflex Radio Edit,1pcUDdvkJpqWGT2R6tykjQ,3,183466,single,,3,What Now (Remixes Part 2),2013-01-01 00:00:00 UTC,Def Jam Recordings,14,60hFEttlWAfA5IIxOSSFnW,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,REFLEX,,,,,,,,,,,183.466
Tie My Hands - Instrumental,0mLyn7tpF7JQmObdlobbW3,8,49773,album,,8,A Salute To Lil Wayne (Instrumental),2014-12-16 00:00:00 UTC,Zap House Records,0,7pOjNBZDorD7aj2VDMyslV,0MOdwWuZAlrWjh72RhkJ9V,Stacy Jackson Band,,,,,,,,,,,,49.773
Farfallina,6WzcFm75LGG797pWdgputo,6,320226,album,,9,Luca Carboni,1987-09-26 00:00:00 UTC,RCA Records Label,42,2QxWS5z05l7G2sqE3ZpGKm,1wmD3O9TEeshZVuFVgpm0g,Luca Carboni,,,,,,,,,,,,320.226
Dj Got Us Fallin' In Love (Feat. Pitbull),28AUzRo0nQLESL55WDV0um,2,220800,album,,9,Versus,2010-08-24 00:00:00 UTC,LaFace Records,45,6bnDvfVdO3LarvcpWEzmeD,23zg3TcAtWQy7J6upgbUnj,USHER,Pitbull,,,,,,,,,,,220.8
Gunna Muzik,2vta84OV9HNqk1KD8a861j,1,219480,single,,1,Gunna Muzik,2019-08-16 00:00:00 UTC,City Muzik Entertainment,0,2tnExJc5QTbpU9CIfeQ490,4DRe4XCTk2kel8Rqquzymu,Tr380,Sindicate,,,,,,,,,,,219.48
Calming Breeze,3fP2rbbU6NqcDEeNWRfDLx,15,159226,album,,50,50 Meditation Pure Serenity,2023-03-19 00:00:00 UTC,Leamington Spa Records,0,2cICHWqh3m9bXuBM7HdvwN,5AgdFthpJvfQ6RYFO0xg7n,Kundalini Yoga,Pink Noise,Sound Healing Center,,,,,,,,,,159.226
We Are One - Live,1oCFDXWlS2sCynYxRnHa0i,7,294293,album,,10,Beyond The Veil: Live At Bobby Jones Gospel Explosion Xiii,1996-01-01 00:00:00 UTC,Sparrow,29,4Fg8OaeE26o8IjZw03iRLo,2k7eX9JBghoFsvRljRzi01,Daryl Coley,,,,,,,,,,,,294.293
I'M So Happy I Can'T Stop Crying,4KckHD2RlxbsP8y1aT92gK,10,240933,compilation,,12,The Best Of Toby Keith: The Millennium Collection - 20Th Century Masters,2003-04-15 00:00:00 UTC,Mercury Nashville,24,4PN2GTW6puei20lNcWwfbP,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,Sting,,,,,,,,,,,240.933
Britney Spears - 15 Minute Documentary,6qeczglcrrz9xZwCrbrtBw,1,913032,single,,1,Britney Spears - 15 Minute Documentary,2021-06-26 00:00:00 UTC,Henry Gindt,0,32nlGOq7NZJQ9aIIETBO9Q,6d3vxyFh8XnVuOtfvGeSfE,Henry Gindt,,,,,,,,,,,,913.032
Small Campfire,50fWhzhjqhR1x0izsub0Ye,17,94083,album,,50,50 Gentle Rainfall Album,2022-02-07 00:00:00 UTC,Sami Springs,0,6oSY7YvmruglHcujckTekN,7N3LKdWeUkZW3xILZ1mGNG,It's Raining,Rainforest,Sound Healing Center,,,,,,,,,,94.083
(I Would Do) Anything For You,5mbqW5nv7IFV8iXpLq8zT8,12,107400,album,,12,Tell Me All About Yourself,1960-01-01 00:00:00 UTC,CAPITOL CATALOG MKT (C92),32,5rnzaU7vcDCDEbaNdccNo5,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,,,,,,,,,,,,107.4
'A Vita Mia,7AmwfgegtNp0K9TjW3J2c3,2,275026,album,,11,Dedicato A... Rosalia Maggio,2012-05-12 00:00:00 UTC,La Canzonetta,0,2gykrr1plSiI41FKZLbCPt,0bZnIbyQRKLRd2io59eml6,Gloriana,,,,,,,,,,,,275.026
Danny,1PfkORBhlwNnQcm7tai2Pl,6,111699,album,,8,Pack A Punch 2,2023-11-09 00:00:00 UTC,Team 17,1,6W4Sz7zOBlHqKkz30V3xDo,7FyStrTu1Qhq2PUDEWdVQy,skiiiiv2,,,,,,,,,,,,111.699
Den Flickan Ska Bära Mitt Efternamn - 2000 Remaster,5s5uLwPnz0ZF63zwAwZ8Ae,19,176800,album,,39,Mest Av Allt: Gunnar Wiklund - Allt Det Bästa,2001-01-01 00:00:00 UTC,Parlophone Sweden,27,4NWWeYvNNF447g7BSdILBW,7DNQbLb6TYUiLL9QNOivtG,Gunnar Wiklund,,,,,,,,,,,,176.8
Poochie Gown,5QIS0kXWGTL9YtIfmTR4Ob,7,141346,compilation,,31,Gunna: A Gift & A Curse Setlist,2023-09-14 00:00:00 UTC,Young Stoner Life Records/300 Entertainment LLC,50,7qepnc4eD7Jd81z3o91jAT,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,,,,,,,,,,,,141.346
Psalm 145,3z6GeMSIUAgeakkvzF6jkx,4,217546,album,,21,Sfanta Liturghie A Sf. Ioan Gura De Aur / The Divine Liturgy Of Saint John Chrysostom,2020-03-27 00:00:00 UTC,Sfanta Liturghie a Sf. Ioan Gura de Aur / The Divine Liturgy of Saint John Chrysostom,31,1MVNTBidZeSy96cSthL1WH,7hCMEg41zct6YaQNCn80IY,Byzantion,,,,,,,,,,,,217.546
Twinkle - Twinkle - Little Star,7jh7nn64nJV7OAy0cNdJv7,11,244614,album,,12,Lullabies & Daydreams: Solo Piano,2020-04-24 00:00:00 UTC,Christine Brown,28,3BHUr52HOSaQ9fsDhfJKhp,3iS3pfptgdjssIOuuTJith,Christine Brown,,,,,,,,,,,,244.614
